Date,Open,High,Low,Close,Volume,Ticker
2020-06-10 00:00:00-04:00,84.54570234634012,86.21522971767824,84.1058417038533,85.74620819091797,166651600,AAPL
2020-06-11 00:00:00-04:00,84.88835596262886,85.3136361549305,81.5274306203534,81.6294937133789,201662400,AAPL
2020-06-12 00:00:00-04:00,83.77290920023673,84.52139908925585,81.22122799958797,82.33424377441406,200146000,AAPL
2020-06-15 00:00:00-04:00,80.98549997370785,84.00620266393342,80.82267515019947,83.35248565673828,138808800,AAPL
2020-06-16 00:00:00-04:00,85.41083867373153,85.83369372223571,83.77290481904893,85.56150817871094,165428800,AAPL
2020-06-17 00:00:00-04:00,86.30757705703857,86.36833137108918,85.3209275901605,85.44243621826172,114406400,AAPL
2020-06-18 00:00:00-04:00,85.39871125985869,85.89446863409366,84.86650277346662,85.47647857666016,96820400,AAPL
2020-06-19 00:00:00-04:00,86.18364717992426,86.65023617971444,83.87740827164068,84.98799896240234,264476000,AAPL
2020-06-22 00:00:00-04:00,85.3816816208449,87.35498054805204,85.33550774901583,87.21160125732422,135445200,AAPL
2020-06-23 00:00:00-04:00,88.4582791409651,90.49476488581807,88.03785662792788,89.07311248779297,212155600,AAPL
2020-06-24 00:00:00-04:00,88.70131477484408,89.62235242126178,87.12655999609684,87.50080871582031,192623200,AAPL
2020-06-25 00:00:00-04:00,87.65631942729962,88.70129056885204,86.89567429690982,88.66240692138672,137522400,AAPL
2020-06-26 00:00:00-04:00,88.5579121618439,88.77905873731159,85.78994227456904,85.93818664550781,205256800,AAPL
2020-06-29 00:00:00-04:00,85.84584813886048,88.01356538759049,85.36710383418715,87.91878509521484,130646000,AAPL
2020-06-30 00:00:00-04:00,87.5056378611411,88.93944540113674,87.48619974659033,88.65267944335938,140223200,AAPL
2020-07-01 00:00:00-04:00,88.73047333907931,89.27482970528494,88.43642448943781,88.48502349853516,110737200,AAPL
2020-07-02 00:00:00-04:00,89.39391322261687,90.03061734729651,88.37081248982172,88.48502349853516,114041600,AAPL
2020-07-06 00:00:00-04:00,89.91638706165726,91.32102654126581,89.88479363094679,90.85200500488281,118655600,AAPL
2020-07-07 00:00:00-04:00,91.2311060890885,92.0111893796949,90.45831301928035,90.57009887695312,112424400,AAPL
2020-07-08 00:00:00-04:00,91.54947545863833,92.71109782941653,91.46198537616378,92.67950439453125,117092000,AAPL
2020-07-09 00:00:00-04:00,93.57380627647132,93.62727037791086,92.0282198433449,93.07805633544922,125642800,AAPL
2020-07-10 00:00:00-04:00,92.67220049027107,93.29918917048931,92.0597996685609,93.24085998535156,90257200,AAPL
2020-07-13 00:00:00-04:00,94.54830981555456,97.1631783276675,92.59688119999984,92.81073760986328,191649200,AAPL
2020-07-14 00:00:00-04:00,92.19102638698895,94.53857406439258,91.25541584676947,94.34659576416016,170989200,AAPL
2020-07-15 00:00:00-04:00,96.22512744748764,96.47543496831665,93.7949544622353,94.9954605102539,153198000,AAPL
2020-07-16 00:00:00-04:00,93.8654370047039,94.68440416167095,93.22630028586973,93.82655334472656,110577600,AAPL
2020-07-17 00:00:00-04:00,94.27857030894111,94.43409753404565,93.16311430688715,93.63700103759766,92186800,AAPL
2020-07-20 00:00:00-04:00,93.72445896521012,95.74878924107003,93.3793712332009,95.61026763916016,90318000,AAPL
2020-07-21 00:00:00-04:00,96.4025235355618,96.47785829760365,94.04039532290807,94.29070281982422,103433200,AAPL
2020-07-22 00:00:00-04:00,93.99180109556946,95.2384810662524,93.90431842493187,94.55560302734375,89001600,AAPL
2020-07-23 00:00:00-04:00,94.28826007791201,94.36602737751309,89.4400704095434,90.25174713134766,197004400,AAPL
2020-07-24 00:00:00-04:00,88.44614547198108,90.37327079762859,86.6551018188381,90.02818298339844,185438800,AAPL
2020-07-27 00:00:00-04:00,91.09259075129832,92.25421298171179,90.86901902055509,92.161865234375,121214000,AAPL
2020-07-28 00:00:00-04:00,91.73172013590795,91.90912539533898,90.64300020406002,90.64786529541016,103625600,AAPL
2020-07-29 00:00:00-04:00,91.13146713399918,92.57013249165894,91.09501603040513,92.38543701171875,90329200,AAPL
2020-07-30 00:00:00-04:00,91.55677066710048,93.60783733719364,91.14850337011598,93.50334167480469,158130000,AAPL
2020-07-31 00:00:00-04:00,100.01132775994397,103.44273037041387,98.0088604443455,103.29206085205078,374336800,AAPL
2020-08-03 00:00:00-04:00,105.1778638999422,108.51935112132352,104.87895742584206,105.89476776123047,308151200,AAPL
2020-08-04 00:00:00-04:00,106.08433883614123,107.69554467867292,105.36014463163505,106.60196685791016,173071600,AAPL
2020-08-05 00:00:00-04:00,106.32248498790055,107.30913448125898,105.85588858029786,106.98834991455078,121776800,AAPL
2020-08-06 00:00:00-04:00,107.32129046502143,111.2168571833951,106.73076025201287,110.72109985351562,202428800,AAPL
2020-08-07 00:00:00-04:00,110.24150989285232,110.69920737426857,107.40525509708888,108.20378875732422,198045600,AAPL
2020-08-10 00:00:00-04:00,109.65231698977226,110.79656040754556,107.12038216987283,109.77648162841797,212403600,AAPL
2020-08-11 00:00:00-04:00,109.03881778751953,109.53789844079104,106.25125017767719,106.51174926757812,187902400,AAPL
2020-08-12 00:00:00-04:00,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000,AAPL
2020-08-13 00:00:00-04:00,111.43441109413642,113.00470146799744,110.94506334020708,111.99922943115234,210082000,AAPL
2020-08-14 00:00:00-04:00,111.8239663506483,111.9895142842953,110.0856907583412,111.8994369506836,165565200,AAPL
2020-08-17 00:00:00-04:00,113.02417392493486,113.04852095183266,110.97914996990063,111.60726165771484,119561600,AAPL
2020-08-18 00:00:00-04:00,111.35896133229575,112.96333190026704,111.02299161332778,112.53728485107422,105633600,AAPL
2020-08-19 00:00:00-04:00,112.94626924012053,114.09537909958976,112.58352304816549,112.678466796875,145538000,AAPL
2020-08-20 00:00:00-04:00,112.71984810425593,115.29317341753199,112.70280444345221,115.17874908447266,126907200,AAPL
2020-08-21 00:00:00-04:00,116.14041918677735,121.59869363243206,116.1282493861733,121.11421966552734,338054800,AAPL
2020-08-24 00:00:00-04:00,125.3284249869882,125.41364330957006,120.69303859679879,122.56277465820312,345937600,AAPL
2020-08-25 00:00:00-04:00,121.43313191060219,121.90299909151933,119.83119107466611,121.55728912353516,211495600,AAPL
2020-08-26 00:00:00-04:00,122.87681730695134,123.66804740538558,121.8080444692864,123.2103500366211,163022400,AAPL
2020-08-27 00:00:00-04:00,123.81412407030223,124.14765680517117,120.59076927456684,121.7374496459961,155552400,AAPL
2020-08-28 00:00:00-04:00,122.71370987305927,123.13245352128918,121.31627804416574,121.5402603149414,187630000,AAPL
2020-08-31 00:00:00-04:00,124.24017775703048,127.57064628140903,122.70153764471402,125.66194915771484,225702700,AAPL
2020-09-01 00:00:00-04:00,129.28457897882038,131.27118380524524,127.11296048915095,130.6674041748047,151948100,AAPL
2020-09-02 00:00:00-04:00,133.98813369086878,134.36792358657635,123.67536471875171,127.96017456054688,200119000,AAPL
2020-09-03 00:00:00-04:00,123.58772784996529,125.46719678609372,117.34552656361724,117.715576171875,257599600,AAPL
2020-09-04 00:00:00-04:00,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200,AAPL
2020-09-08 00:00:00-04:00,110.96698542167366,115.87504793239557,109.7302350684399,109.86656951904297,231366600,AAPL
2020-09-09 00:00:00-04:00,114.19032948681344,116.02111152579629,112.24268617440501,114.2487564086914,176940500,AAPL
2020-09-10 00:00:00-04:00,117.20917767854652,117.345512119,109.5549387003112,110.5190200805664,182274400,AAPL
2020-09-11 00:00:00-04:00,111.57076060821522,112.21348654678461,107.12039538792202,109.06803894042969,180860300,AAPL
2020-09-14 00:00:00-04:00,111.71684250832044,112.89516604141721,109.84710636140679,112.340087890625,140150100,AAPL
2020-09-15 00:00:00-04:00,115.23231354049031,115.71922434822025,110.63587432677251,112.51535034179688,184642000,AAPL
2020-09-16 00:00:00-04:00,112.21347126407375,112.96331066061114,109.1069778434127,109.19461822509766,154679000,AAPL
2020-09-17 00:00:00-04:00,106.84772755719133,109.26280142604845,105.8641654729451,107.45149230957031,178011000,AAPL
2020-09-18 00:00:00-04:00,107.5099005899726,107.97733077328867,103.31272465792092,104.0430908203125,287104900,AAPL
2020-09-21 00:00:00-04:00,101.80332242964299,107.30541657570868,100.40101679009732,107.19829559326172,195713800,AAPL
2020-09-22 00:00:00-04:00,109.73024617645395,109.90553440635527,106.30239653909264,108.88301849365234,183055400,AAPL
2020-09-23 00:00:00-04:00,108.69799408278124,109.17516469365749,103.97495231814074,104.3157958984375,150718700,AAPL
2020-09-24 00:00:00-04:00,102.41683403022385,107.36385041762158,102.25128611202055,105.38699340820312,167743300,AAPL
2020-09-25 00:00:00-04:00,105.59149358674422,109.49652091920656,104.85138696986856,109.34070587158203,149981400,AAPL
2020-09-28 00:00:00-04:00,111.99923269077127,112.30111503190352,109.82760709095112,111.9505386352539,137672400,AAPL
2020-09-29 00:00:00-04:00,111.55128945340192,112.29138866733861,110.5969408264079,111.10332489013672,99382200,AAPL
2020-09-30 00:00:00-04:00,110.81118070719012,114.19034345635778,110.6456327885037,112.7782974243164,142675200,AAPL
2020-10-01 00:00:00-04:00,114.56039781431716,114.63830534270079,112.79778270524493,113.73265075683594,116120400,AAPL
2020-10-02 00:00:00-04:00,109.93472330652477,112.34980421996083,109.28226459701011,110.06131744384766,144712000,AAPL
2020-10-05 00:00:00-04:00,110.92803870245231,113.5963082073717,110.57746227936272,113.45023345947266,106243800,AAPL
2020-10-06 00:00:00-04:00,112.6711862279405,113.08019705568263,109.3115037828743,110.19768524169922,161498200,AAPL
2020-10-07 00:00:00-04:00,111.61945619842345,112.52511075993657,111.14227817215749,112.06741333007812,96849000,AAPL
2020-10-08 00:00:00-04:00,113.20677195191192,113.35284669197739,111.59022437328177,111.96028137207031,83477200,AAPL
2020-10-09 00:00:00-04:00,112.26215985337453,113.93713429847533,111.9115834611595,113.90792083740234,100506900,AAPL
2020-10-12 00:00:00-04:00,116.91703480605202,121.90300475026318,116.1574550435818,121.14342498779297,240226800,AAPL
2020-10-13 00:00:00-04:00,121.99065227801567,122.1075135674145,116.51777857707339,117.92981719970703,262330500,AAPL
2020-10-14 00:00:00-04:00,117.83244278615233,119.80929993505694,116.48857131996704,118.01747131347656,150712000,AAPL
2020-10-15 00:00:00-04:00,115.61211517826072,118.02718887052616,115.05703709797092,117.55001831054688,112559200,AAPL
2020-10-16 00:00:00-04:00,118.1050823637663,118.36801835616846,115.69974182496392,115.90424346923828,115393800,AAPL
2020-10-19 00:00:00-04:00,116.81966187710711,117.26761901216874,112.6322326077899,112.94385528564453,120639300,AAPL
2020-10-20 00:00:00-04:00,113.15806552335621,115.86529577819154,112.60298751553199,114.43377685546875,124423700,AAPL
2020-10-21 00:00:00-04:00,113.61577807356772,115.60237527015637,113.40153610682727,113.810546875,89946000,AAPL
2020-10-22 00:00:00-04:00,114.37537332371151,114.94993207870618,111.59024223801931,112.71987915039062,101988000,AAPL
2020-10-23 00:00:00-04:00,113.34310783010538,113.49892286939378,111.28834343492714,112.02845001220703,82572600,AAPL
2020-10-26 00:00:00-04:00,111.02541726060738,113.49892534064216,109.92499395326571,112.03819274902344,111850700,AAPL
2020-10-27 00:00:00-04:00,112.46665719622837,114.20979879352078,111.54152962594779,113.54759979248047,92276800,AAPL
2020-10-28 00:00:00-04:00,112.0381825728971,112.40823212114864,108.19158263987536,108.2889633178711,143937800,AAPL
2020-10-29 00:00:00-04:00,109.42835336524011,113.86897819384106,109.26279802021777,112.3011245727539,146129200,AAPL
2020-10-30 00:00:00-04:00,108.152628005886,109.05828242027559,104.90006732324844,106.01022338867188,190272600,AAPL
2020-11-02 00:00:00-05:00,106.25370308627556,107.78260309989695,104.51056107602284,105.92259979248047,122866900,AAPL
2020-11-03 00:00:00-05:00,106.78928656758603,108.57137455492787,105.8836321285859,107.54886627197266,107624400,AAPL
2020-11-04 00:00:00-05:00,111.15201788927038,112.56405650493748,109.40887600344215,111.94081115722656,138235500,AAPL
2020-11-05 00:00:00-05:00,114.8622419533001,116.48852949069189,113.81052038900295,115.91397094726562,126387100,AAPL
2020-11-06 00:00:00-05:00,115.42138735344203,116.27982636729172,113.28503575822147,115.7823257446289,114457900,AAPL
2020-11-09 00:00:00-05:00,117.54796519416685,119.00146077117734,113.20698522415755,113.47036743164062,154515300,AAPL
2020-11-10 00:00:00-05:00,112.71923542912484,114.7092525422394,111.33401722344382,113.12894439697266,138023400,AAPL
2020-11-11 00:00:00-05:00,114.31907132280901,116.69929092457168,113.58744488961582,116.5627212524414,112295000,AAPL
2020-11-12 00:00:00-05:00,116.68954065260598,117.57724351680127,115.66526067450714,116.28958129882812,103162300,AAPL
2020-11-13 00:00:00-05:00,116.5139390128418,116.73830026220503,114.98240146299398,116.33834838867188,81581900,AAPL
2020-11-16 00:00:00-05:00,116.0066699066951,118.02595829386176,115.25553681069077,117.35286712646484,91183000,AAPL
2020-11-17 00:00:00-05:00,116.6212327722634,117.71378992768877,116.04568289146974,116.46514892578125,74271000,AAPL
2020-11-18 00:00:00-05:00,115.70425866052815,116.88461483899873,115.10920202078444,115.13846588134766,76322100,AAPL
2020-11-19 00:00:00-05:00,114.70924831286501,116.14323708994871,113.94835813134821,115.73352813720703,74113000,AAPL
2020-11-20 00:00:00-05:00,115.73354084039397,115.86035340373675,114.4166148091823,114.46538543701172,73604300,AAPL
2020-11-23 00:00:00-05:00,114.30930546926308,114.73852865880856,110.96333387323223,111.06088256835938,127959300,AAPL
2020-11-24 00:00:00-05:00,111.11939925040834,113.01186743695231,109.83172989602558,112.34852600097656,113874200,AAPL
2020-11-25 00:00:00-05:00,112.71922520154047,113.88982427274503,112.34852978975202,113.18746185302734,76499200,AAPL
2020-11-27 00:00:00-05:00,113.71425025675507,114.61171017176824,113.37282609805314,113.73375701904297,46691300,AAPL
2020-11-30 00:00:00-05:00,114.10446848732421,118.00647643112265,113.9483845971773,116.13351440429688,169410200,AAPL
2020-12-01 00:00:00-05:00,118.04547767580269,120.44521126709455,117.06997585287974,119.71358489990234,127728200,AAPL
2020-12-02 00:00:00-05:00,119.0307365025797,120.34766999877131,117.92842205395955,120.06477355957031,89004200,AAPL
2020-12-03 00:00:00-05:00,120.49396985375188,120.7476023862672,119.21606497499924,119.92818450927734,78967600,AAPL
2020-12-04 00:00:00-05:00,119.59651292977875,119.85014546839597,118.54296925474208,119.25508880615234,78260400,AAPL
2020-12-07 00:00:00-05:00,119.31362823363807,121.51826448637165,119.25510050455729,120.71835327148438,86712000,AAPL
2020-12-08 00:00:00-05:00,121.32316659995087,121.9182233181416,120.07451799223874,121.33291625976562,82225500,AAPL
2020-12-09 00:00:00-05:00,121.47923792024274,122.86444868955574,118.03571775825858,118.7966079711914,115089200,AAPL
2020-12-10 00:00:00-05:00,117.54796759030177,120.83541135490303,117.20654344679436,120.22084045410156,81312200,AAPL
2020-12-11 00:00:00-05:00,119.4306853501199,119.75260272945025,117.5967446503537,119.41117858886719,86939800,AAPL
2020-12-14 00:00:00-05:00,119.596519149209,120.32814549895028,118.56248962317086,118.7966079711914,79184500,AAPL
2020-12-15 00:00:00-05:00,121.29389217444482,124.76668369873353,121.08903768627563,124.7471694946289,157243700,AAPL
2020-12-16 00:00:00-05:00,124.28870684690403,125.22518038199759,123.45952423658008,124.67890167236328,98208600,AAPL
2020-12-17 00:00:00-05:00,125.74217073899736,126.40551967508249,124.9032386311393,125.54707336425781,94359800,AAPL
2020-12-18 00:00:00-05:00,125.80072510268418,125.93729476626045,123.03029597909021,123.55706787109375,192541500,AAPL
2020-12-21 00:00:00-05:00,121.95723262228893,125.16663446004497,120.42569508317622,125.08859252929688,121251600,AAPL
2020-12-22 00:00:00-05:00,128.38578029311114,131.11718805054522,126.47379039741485,128.649169921875,168904800,AAPL
2020-12-23 00:00:00-05:00,128.92233884278792,129.18571364711548,127.57614141408989,127.75173950195312,88223700,AAPL
2020-12-24 00:00:00-05:00,128.1029139851249,130.19048741225336,127.88830238079585,128.7369842529297,54930100,AAPL
2020-12-28 00:00:00-05:00,130.7075172282758,133.97543996952834,130.23926555506839,133.34136962890625,124486200,AAPL
2020-12-29 00:00:00-05:00,134.66803693280866,135.38989879452387,131.04891842415702,131.56593322753906,121047300,AAPL
2020-12-30 00:00:00-05:00,132.25854107096032,132.65850039720306,130.1319393225058,130.44410705566406,96452100,AAPL
2020-12-31 00:00:00-05:00,130.79530874440758,131.43914363088683,128.49312345016165,129.43936157226562,99116600,AAPL
2021-01-04 00:00:00-05:00,130.24903720558916,130.33682881723684,123.6546412980289,126.2397232055664,143301900,AAPL
2021-01-05 00:00:00-05:00,125.73242467921783,128.51261072501254,125.2836873079933,127.80048370361328,97664900,AAPL
2021-01-06 00:00:00-05:00,124.59109223219541,127.83951504225611,123.28391593808439,123.49852752685547,155088000,AAPL
2021-01-07 00:00:00-05:00,125.21542502622191,128.4053204209461,124.72767407409188,127.71270751953125,109578200,AAPL
2021-01-08 00:00:00-05:00,129.18568296556424,129.38079521351278,127.03958220290218,128.81500244140625,105158200,AAPL
2021-01-11 00:00:00-05:00,126.0250981630937,126.9810858976596,125.35199944208054,125.82023620605469,100384500,AAPL
2021-01-12 00:00:00-05:00,125.35199214859502,126.512841772657,123.75216965353734,125.64464569091797,91951100,AAPL
2021-01-13 00:00:00-05:00,125.60560237290161,128.22970451216872,125.34222761254838,127.68342590332031,88636800,AAPL
2021-01-14 00:00:00-05:00,127.59565111508242,127.79074851750292,125.60561890945137,125.751953125,90221800,AAPL
2021-01-15 00:00:00-05:00,125.6251291671953,127.02985423644121,123.88873703575999,124.02530670166016,111598500,AAPL
2021-01-19 00:00:00-05:00,124.64962433562887,125.5568487900098,123.83020635972,124.69840240478516,90757300,AAPL
2021-01-20 00:00:00-05:00,125.50806539990329,129.24423908723023,125.40075960629947,128.79550170898438,104319500,AAPL
2021-01-21 00:00:00-05:00,130.52213931456455,136.24832991984417,130.31727739424184,133.5169219970703,120150900,AAPL
2021-01-22 00:00:00-05:00,132.9413519445447,136.42389967263924,131.71222533255565,135.6630096435547,114459400,AAPL
2021-01-25 00:00:00-05:00,139.5650506326583,141.53555356505598,133.19501014057846,139.41871643066406,157611700,AAPL
2021-01-26 00:00:00-05:00,140.08207048216735,140.76491879465476,137.9066906570604,139.65284729003906,98390600,AAPL
2021-01-27 00:00:00-05:00,139.91622095789253,140.7649176755725,136.97021613529958,138.5797882080078,140843800,AAPL
2021-01-28 00:00:00-05:00,136.1020139559467,138.51150456888308,133.35109176240107,133.73153686523438,142621100,AAPL
2021-01-29 00:00:00-05:00,132.50242137720485,133.39013165524483,127.0201056066314,128.72723388671875,177523800,AAPL
2021-02-01 00:00:00-05:00,130.4734060941197,132.06347928298393,127.72248302270896,130.85385131835938,106239800,AAPL
2021-02-02 00:00:00-05:00,132.40487583442152,132.9706687530236,131.3123184109022,131.68301391601562,83305400,AAPL
2021-02-03 00:00:00-05:00,132.43412757446322,132.4438921194795,130.33680452281126,130.65872192382812,89880900,AAPL
2021-02-04 00:00:00-05:00,132.96089184283247,134.0339348395979,131.29277729666717,134.02418518066406,84183100,AAPL
2021-02-05 00:00:00-05:00,134.1853957164029,134.2537751308866,132.72972066845895,133.60897827148438,75693800,AAPL
2021-02-08 00:00:00-05:00,132.89582490515562,133.8044051649672,131.81139905731575,133.75555419921875,71297200,AAPL
2021-02-09 00:00:00-05:00,133.47222774398102,134.70320649092713,132.71997951776038,132.87628173828125,76774200,AAPL
2021-02-10 00:00:00-05:00,133.3354359263558,133.83369484015344,131.3033582625716,132.2705535888672,73046600,AAPL
2021-02-11 00:00:00-05:00,132.76878860072446,133.2475041169639,130.68787502592983,132.01654052734375,64280000,AAPL
2021-02-12 00:00:00-05:00,131.25453423442616,132.40733945975953,130.60973729116114,132.2510223388672,60145100,AAPL
2021-02-16 00:00:00-05:00,132.3682563100343,132.87626454864636,129.7304535690892,130.12124633789062,80576300,AAPL
2021-02-17 00:00:00-05:00,128.22596600709292,129.17361814844696,126.48697886067932,127.82540893554688,97918500,AAPL
2021-02-18 00:00:00-05:00,126.22315381492851,127.00472433071491,124.47440301601213,126.7214126586914,96856700,AAPL
2021-02-19 00:00:00-05:00,127.23918588723186,127.69835795545946,125.8323620958295,126.87770080566406,87668800,AAPL
2021-02-22 00:00:00-05:00,125.06059198229507,126.73119944348443,122.70612324188585,123.09690856933594,103916400,AAPL
2021-02-23 00:00:00-05:00,120.9085077307379,123.79053522480318,115.6622326225289,122.96012115478516,158273000,AAPL
2021-02-24 00:00:00-05:00,122.06132638305527,122.66703652293154,119.41376694425402,122.46187591552734,111039900,AAPL
2021-02-25 00:00:00-05:00,121.80731459672973,123.54630136895392,117.76270273555825,118.20233154296875,148199500,AAPL
2021-02-26 00:00:00-05:00,119.76546069067267,121.97339123226033,118.40748759144725,118.46611022949219,164560400,AAPL
2021-03-01 00:00:00-05:00,120.89872523618496,124.98241580897377,119.96084511060396,124.84564208984375,116307900,AAPL
2021-03-02 00:00:00-05:00,125.45136479839638,125.7542198385075,122.12970122411211,122.23716735839844,102260900,AAPL
2021-03-03 00:00:00-05:00,121.93431163375459,122.81357666599573,119.03274075416354,119.24767303466797,112966300,AAPL
2021-03-04 00:00:00-05:00,118.94484477296915,120.75221874696967,115.8869635619004,117.36216735839844,178155000,AAPL
2021-03-05 00:00:00-05:00,118.19256415106085,119.13044438108311,114.86112866250235,118.62242126464844,153766600,AAPL
2021-03-08 00:00:00-05:00,118.1437131191071,118.21209998624401,113.53246306756205,113.67900848388672,154376600,AAPL
2021-03-09 00:00:00-05:00,116.28747669358187,119.24766249583823,116.05300852357578,118.30001068115234,129525800,AAPL
2021-03-10 00:00:00-05:00,118.88620657707422,119.35514297345402,116.69781188193637,117.21560668945312,111943300,AAPL
2021-03-11 00:00:00-05:00,119.71661693138803,120.37117800154545,118.466109975383,119.14997863769531,103026500,AAPL
2021-03-12 00:00:00-05:00,117.62592748855697,118.37818303802467,116.41449977293215,118.24140930175781,88105100,AAPL
2021-03-15 00:00:00-04:00,118.61267426397926,121.14299617078103,117.64547884730646,121.13322448730469,92403800,AAPL
2021-03-16 00:00:00-04:00,122.80381327731409,124.28879597729674,121.84639708591334,122.67681121826172,115227900,AAPL
2021-03-17 00:00:00-04:00,121.19182718884684,122.96012147290102,119.5212199090365,121.88546752929688,111932600,AAPL
2021-03-18 00:00:00-04:00,120.04877528935415,120.3418661076451,117.54776146674546,117.75292205810547,121229700,AAPL
2021-03-19 00:00:00-04:00,117.13744191051595,118.63218870661474,116.9225096345994,117.2253646850586,185549500,AAPL
2021-03-22 00:00:00-04:00,117.55754889553958,121.01598672803996,117.48916202259225,120.54704284667969,111912300,AAPL
2021-03-23 00:00:00-04:00,120.48842032011387,121.37744961429632,119.3258360971887,119.71662139892578,95467100,AAPL
2021-03-24 00:00:00-04:00,119.99016951544908,120.06832806693622,117.30353080035886,117.32306671142578,88530500,AAPL
2021-03-25 00:00:00-04:00,116.78575085274012,118.85690787694334,116.25819177713335,117.81155395507812,98844700,AAPL
2021-03-26 00:00:00-04:00,117.57708860681974,118.68105774613929,116.18003605408883,118.41727447509766,94071200,AAPL
2021-03-29 00:00:00-04:00,118.8471283250857,119.7557009862055,117.94832734627744,118.5931167602539,80819200,AAPL
2021-03-30 00:00:00-04:00,117.3426041395475,117.62592328414752,116.12140478537988,117.13744354248047,85671900,AAPL
2021-03-31 00:00:00-04:00,118.84712966548537,120.67403923703132,118.35864989493558,119.33560943603516,118323800,AAPL
2021-04-01 00:00:00-04:00,120.8108201276386,121.31883580815018,119.66777180267046,120.16602325439453,75089100,AAPL
2021-04-05 00:00:00-04:00,121.01599489877235,123.25323339854535,120.23442419493867,122.99922180175781,88651200,AAPL
2021-04-06 00:00:00-04:00,123.58538979701918,124.20087166369673,122.75497562507351,123.30207061767578,80171300,AAPL
2021-04-07 00:00:00-04:00,122.93082658307411,124.97266854154003,122.25672208309726,124.95313262939453,83466700,AAPL
